agent.name,package.name,package.version,vulnerability.description,vulnerability.severity,vulnerability.id
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Information Disclosure Vulnerability,Medium,CVE-2023-38174
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Information Disclosure Vulnerability,Low,CVE-2023-38158
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Medium,CVE-2023-38187
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Low,CVE-2022-29147
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2022-22021
jamod-win10,Microsoft Edge,92.0.902.67,No cwe for this issue in Microsoft Edge (Chromium-based) allows an unauthorized attacker to perform spoofing over a network.,Medium,CVE-2025-47963
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Medium,CVE-2024-21337
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Update Elevation of Privilege Vulnerability,Medium,CVE-2022-41115
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2022-26905
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2022-24523
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Security Feature Bypass Vulnerability,Medium,CVE-2023-29345
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30609 Use after free in Sign-In,High,CVE-2021-30609
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge for Android Spoofing Vulnerability,Medium,CVE-2024-21387
jamod-win10,Microsoft Edge,92.0.902.67,Type confusion in V8 in Google Chrome prior to 120.0.6099.109 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: High),High,CVE-2023-6702
jamod-win10,Microsoft Edge,92.0.902.67,Integer overflow in Skia in Google Chrome prior to 119.0.6045.199 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a malicious file. (Chromium security severity: High),Critical,CVE-2023-6345
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Security Feature Bypass Vulnerability,Medium,CVE-2023-36878
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2024-38221
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Low,CVE-2021-42308
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-24475
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2024-43596
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30607 Use after free in Permissions,High,CVE-2021-30607
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-35796
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2025-21267
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Medium,CVE-2022-23262
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-26908
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-21970
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Tampering Vulnerability,Medium,CVE-2022-23261
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,Critical,CVE-2024-38219
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Security Feature Bypass Vulnerability,Medium,CVE-2024-26163
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2023-36024
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Medium,CVE-2022-21954
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,Medium,CVE-2022-21930
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,Low,CVE-2022-21929
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-33639
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Security Feature Bypass Vulnerability,Medium,CVE-2023-21719
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30623 Use after free in Bookmarks,High,CVE-2021-30623
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Medium,CVE-2023-36027
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Tampering Vulnerability,High,CVE-2021-38669
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,Medium,CVE-2022-21931
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2025-21404
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2023-36787
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Critical,CVE-2024-21326
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30622 Use after free in WebApp Installs,High,CVE-2021-30622
jamod-win10,Microsoft Edge,92.0.902.67,User interface (ui) misrepresentation of critical information in Microsoft Edge (Chromium-based) allows an unauthorized attacker to perform spoofing over a network.,Medium,CVE-2025-29825
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-30192
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2023-21796
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30611 Use after free in WebRTC,High,CVE-2021-30611
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-26891
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30616 Use after free in Media,High,CVE-2021-30616
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30620 Insufficient policy enforcement in Blink,High,CVE-2021-30620
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2024-38210
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-26899
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Information Disclosure Vulnerability,Medium,CVE-2023-36880
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30624 Use after free in Autofill,High,CVE-2021-30624
jamod-win10,Microsoft Edge,92.0.902.67,Heap buffer overflow in GPU in Google Chrome prior to 107.0.5304.121 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: High),Critical,CVE-2022-4135
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-29146
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2025-59251
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2024-49054
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-33638
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2022-23264
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (HTML-based) Memory Corruption Vulnerability,High,CVE-2024-38218
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge for Android Spoofing Vulnerability,Medium,CVE-2023-38173
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30606 Use after free in Blink,High,CVE-2021-30606
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2023-21794
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-26909
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30614 Heap buffer overflow in TabStrip,High,CVE-2021-30614
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Medium,CVE-2023-28261
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Medium,CVE-2025-21185
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-23263
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2024-43580
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30619 UI Spoofing in Autofill,Medium,CVE-2021-30619
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2023-21775
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30610 Use after free in Extensions API,High,CVE-2021-30610
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30618 Inappropriate implementation in DevTools,High,CVE-2021-30618
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30613 Use after free in Base internals,High,CVE-2021-30613
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30621 UI Spoofing in Autofill,Medium,CVE-2021-30621
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,Medium,CVE-2023-36008
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30612 Use after free in WebRTC,High,CVE-2021-30612
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-26895
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30617 Policy bypass in Blink,Medium,CVE-2021-30617
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-26912
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,Critical,CVE-2024-43566
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-29144
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-26900
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30615 Cross-origin data leak in Navigation,Medium,CVE-2021-30615
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2023-35392
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Security Feature Bypass Vulnerability,Medium,CVE-2023-38157
jamod-win10,Microsoft Edge,92.0.902.67,Chromium: CVE-2021-30608 Use after free in Web Share,High,CVE-2021-30608
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Information Disclosure Vulnerability,Medium,CVE-2021-42307
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-30127
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-30128
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Security Feature Bypass Vulnerability,Medium,CVE-2025-21401
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2023-36559
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2022-33636
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2025-47964
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2022-44688
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2023-36014
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2022-41035
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-44708
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Tampering Vulnerability,Medium,CVE-2023-21720
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Information Disclosure Vulnerability,Medium,CVE-2024-49025
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Webview2 Spoofing Vulnerability,High,CVE-2023-24892
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2023-24935
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Critical,CVE-2023-35618
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Security Feature Bypass Vulnerability,Medium,CVE-2023-28286
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2023-21795
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2023-29334
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-26894
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,Medium,CVE-2021-43221
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2022-33680
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2023-33143
